,Unnamed: 0,date,number of rooms,security level of the community,residence space,building space,noise level,waterfront,view,air quality level,aboveground space ,basement space,building year,decoration year,district,city,zip code,region,exchange rate,total cost,label,lat,lng
2242,2242,2014/6/12 0:00,4,2.5,2370,10858,2,0,0,3,2370,0,2003,0,11034 NE 26th Pl,Bellevue,WA 98004,USA,7.735602783,1009036.22,3,47.6335558,-122.1917898
2243,2243,2014/6/12 0:00,4,2.5,3270,35445,2,0,0,3,3270,0,1989,0,6040 164th Ave SE,Bellevue,WA 98006,USA,6.939606642,865706.3232,3,47.5480242,-122.1209581
2244,2244,2014/6/12 0:00,0,0,3064,4764,3.5,0,2,3,3064,0,1990,2009,814 E Howe St,Seattle,WA 98102,USA,6.339779087,1092105.556,3,47.6360605,-122.3218313
2245,2245,2014/6/12 0:00,4,2.5,3200,7500,1.5,0,1,5,1860,1340,1948,1985,7344 50th Ave NE,Seattle,WA 98115,USA,6.545239289,1171145.262,3,47.6825374,-122.2740451
2246,2246,2014/6/12 0:00,4,2.5,5730,44947,2,0,4,3,4280,1450,1991,0,20709 SE 4th St,Sammamish,WA 98074,USA,6.478565083,1216360.293,3,47.6051776,-122.0636953
2247,2247,2014/6/12 0:00,5,4,4410,14380,2,0,0,3,4410,0,2006,0,16416 NE 40th St,Redmond,WA 98052,USA,6.461017285,1182715.345,3,47.6463197,-122.120941
2248,2248,2014/6/12 0:00,4,3.75,4030,10800,2,0,0,3,4030,0,2006,0,619 9th Ave,Kirkland,WA 98033,USA,7.74395201,1460082.264,3,47.6819431,-122.1961248
2249,2249,2014/6/13 0:00,3,1,1270,6405,1.5,0,0,3,1270,0,1944,0,12015 75th Ave S,Seattle,WA 98178,USA,7.630618042,142764.1405,0,47.4960083,-122.2409365
2250,2250,2014/6/13 0:00,3,1,1290,6566,1,0,0,5,1290,0,1976,0,33601-33799 35th Ave SW,Federal Way,WA 98023,USA,7.736457736,195692.9727,0,47.3007369,-122.3768178
2251,2251,2014/6/13 0:00,3,1,1340,11070,1,0,0,4,1340,0,1978,2000,12129 SE 277th Pl,Kent,WA 98030,USA,6.072642942,177269.0762,0,47.3526892,-122.1778821
2252,2252,2014/6/13 0:00,2,1.75,1440,5680,1,0,0,4,1440,0,1978,2000,24429 12th Ave S,Des Moines,WA 98198,USA,6.775455344,199320.2516,0,47.3824375,-122.3190971
2253,2253,2014/6/13 0:00,2,1,710,7200,1,0,0,3,710,0,1943,2002,7027 S 125th St,Seattle,WA 98178,USA,7.826933508,161833.6069,0,47.4903358,-122.2451056
2254,2254,2014/6/13 0:00,2,1,930,7550,1,0,0,3,930,0,1986,0,13008 23rd Ave S,SeaTac,WA 98168,USA,7.499570462,201338.7497,0,47.4866364,-122.303252
2255,2255,2014/6/13 0:00,3,1.75,1900,8540,1,0,0,3,950,950,1980,0,13002 23rd Ave S,SeaTac,WA 98168,USA,7.972109093,207862.0672,0,47.4867965,-122.303252
2256,2256,2014/6/13 0:00,3,2.25,1400,3814,2,0,0,3,1400,0,2012,1912,19521 SE 271st Pl,Covington,WA 98042,USA,7.933122275,243912.9855,0,47.3583877,-122.0827482
2257,2257,2014/6/13 0:00,4,2.5,1930,8660,1,0,0,3,1120,810,1981,2013,2025 W St NW,Auburn,WA 98001,USA,6.83927637,246925.077,0,47.326139,-122.2601241
2258,2258,2014/6/13 0:00,4,1.75,1900,10588,1,0,0,5,1900,0,1958,0,1310 22nd St SE,Auburn,WA 98002,USA,6.049578785,212281.2178,0,47.2890091,-122.2118356
2259,2259,2014/6/13 0:00,3,1.75,1840,8601,1,0,0,3,920,920,1905,2014,7339 46th Ave S,Seattle,WA 98118,USA,6.197309862,269765.7679,0,47.5358822,-122.275714
2260,2260,2014/6/13 0:00,3,1.75,1180,13927,1,0,0,5,1180,0,1962,0,18438 SE 135th St,Renton,WA 98059,USA,6.836917644,222836.3328,0,47.4817754,-122.0939157
2261,2261,2014/6/13 0:00,4,2.5,2700,10814,1,0,0,4,1560,1140,1966,0,12235 SE 259th Pl,Kent,WA 98030,USA,7.358479573,287367.6285,0,47.3690148,-122.1771149
2262,2262,2014/6/13 0:00,3,2,2020,8555,1,0,0,4,1220,800,1957,2001,13545 39th Ave NE,Seattle,WA 98125,USA,6.020183407,249341.854,0,47.7277877,-122.2872273
2263,2263,2014/6/13 0:00,3,1,1280,8184,1.5,0,0,4,1280,0,1947,1988,16225 10th Ave NE,Shoreline,WA 98155,USA,6.8415941,285392.7623,0,47.7466866,-122.3188201
2264,2264,2014/6/13 0:00,3,1.5,1210,5240,1,0,0,4,610,600,1983,0,5445 17th Ave SW,Seattle,WA 98106,USA,6.10197021,278190.4808,0,47.5524475,-122.3562523
2265,2265,2014/6/13 0:00,4,2.5,1880,7965,2,0,0,3,1880,0,2000,0,21661 SE 265th Way,Maple Valley,WA 98038,USA,7.583687382,320625.5837,1,47.3641565,-122.0518754
2266,2266,2014/6/13 0:00,3,2.5,2070,8337,2,0,0,3,2070,0,1997,0,26300-26398 124th Ave SE,Kent,WA 98030,USA,7.078692985,293533.8897,0,47.3660872,-122.1760639
2267,2267,2014/6/13 0:00,3,2.5,1070,1155,2,0,0,3,720,350,2005,0,4536 42nd Ave SW,Seattle,WA 98116,USA,7.879567752,326650.4582,1,47.561766,-122.3850625
2268,2268,2014/6/13 0:00,2,1.5,1800,26615,1,0,0,5,1240,560,1987,0,33336-33412 E Lake Holm Dr SE,Auburn,WA 98092,USA,6.97969297,222373.0552,0,47.3028989,-122.122326
2269,2269,2014/6/13 0:00,3,1.75,1820,9545,1,0,0,3,1230,590,1976,0,3037 NE 205th St,Lake Forest Park,WA 98155,USA,6.595214542,297898.2166,0,47.7771751,-122.2959246
2270,2270,2014/6/13 0:00,3,1.5,1650,9957,1,0,0,4,1100,550,1961,2001,14001 28th Ave NE,Seattle,WA 98125,USA,6.988117538,316100.287,1,47.7303371,-122.2982062
2271,2271,2014/6/13 0:00,4,2.5,2220,5338,2,0,0,3,2220,0,2001,0,5127 NE 4th Pl,Renton,WA 98059,USA,7.616932366,356922.3194,1,47.4887651,-122.1499838
2272,2272,2014/6/13 0:00,3,2.25,1410,1287,2,0,0,3,1290,120,2005,0,2082 NW Boulder Way Dr,Issaquah,WA 98027,USA,7.703643408,375076.2937,1,47.5342997,-122.0678221
2273,2273,2014/6/13 0:00,4,2.5,2540,6365,2,0,0,3,1870,670,2000,0,2107 Davis Ave S,Renton,WA 98055,USA,7.636766097,333614.8775,1,47.460882,-122.2148314
2274,2274,2014/6/13 0:00,3,2.25,1920,4833,1,0,0,4,1060,860,1921,0,10559 Evanston Ave N,Seattle,WA 98133,USA,6.739705932,355934.4421,1,47.7067411,-122.3517468
2275,2275,2014/6/13 0:00,4,2.5,2050,5276,2,0,0,3,2050,0,2006,0,5115 NE 5th Pl,Renton,WA 98059,USA,6.331442053,360076.4268,1,47.4909484,-122.1500804
2276,2276,2014/6/13 0:00,4,2.5,1750,4779,2,0,0,3,1750,0,2009,0,8019 NE 183rd St,Kenmore,WA 98028,USA,6.91382023,393885.042,1,47.7608061,-122.2323776
2277,2277,2014/6/13 0:00,4,2.5,2690,7947,2,0,0,3,2690,0,1993,0,14114 SE 198th St,Renton,WA 98058,USA,6.293896117,394518.5093,1,47.4247703,-122.1528665
2278,2278,2014/6/13 0:00,3,2,1910,5040,1.5,0,0,3,1910,0,1971,0,2415 209th Ave NE,Sammamish,WA 98074,USA,6.87698825,417027.2908,1,47.631282,-122.060774
2279,2279,2014/6/13 0:00,3,1.75,1500,8173,1,0,0,3,1500,0,1997,0,8528 NE 142nd St,Kirkland,WA 98034,USA,7.863757686,411888.5852,1,47.7292689,-122.22695
2280,2280,2014/6/13 0:00,4,2.25,2010,7575,1,0,0,3,1220,790,1974,0,14450 105th Ct NE,Kirkland,WA 98034,USA,6.830809562,434812.8934,1,47.7327994,-122.1998582
2281,2281,2014/6/13 0:00,4,2.25,2630,39000,2,0,0,3,2630,0,1979,2014,14404 SE 216th St,Kent,WA 98042,USA,6.415767957,208986.522,0,47.408943,-122.149004
2282,2282,2014/6/13 0:00,3,1.75,1850,6869,1,0,2,5,1100,750,1919,1934,2221 SW 154th St,Burien,WA 98166,USA,7.454060744,455836.7728,1,47.4647273,-122.3629864
2283,2283,2014/6/13 0:00,3,2.25,1580,12177,1,0,0,3,1200,380,1981,2013,22013 NE 18th St,Sammamish,WA 98074,USA,6.573023421,448474.2177,1,47.6253746,-122.0451709
2284,2284,2014/6/13 0:00,3,2.5,1580,6065,2,0,0,3,1580,0,1985,0,24025 SE 42nd St,Issaquah,WA 98029,USA,7.34214772,475583.9385,1,47.5691544,-122.0209596
2285,2285,2014/6/13 0:00,3,1.75,1760,12874,1,0,0,4,1230,530,1967,0,12926 SE 23rd St,Bellevue,WA 98005,USA,6.40007866,497281.6871,1,47.5905233,-122.166982
2286,2286,2014/6/13 0:00,3,1,1830,3000,1.5,0,0,3,1430,400,1926,2003,611 N 46th St,Seattle,WA 98103,USA,7.47377731,485815.2944,1,47.6618834,-122.3509395
2287,2287,2014/6/13 0:00,4,2.75,2020,7070,1,0,0,5,1010,1010,1958,0,9226 36th Ave SW,Seattle,WA 98126,USA,6.617355921,472613.803,1,47.5202337,-122.3778416
2288,2288,2014/6/13 0:00,3,1,1540,3399,1.5,0,0,3,1200,340,1926,2003,123 NW 78th St,Seattle,WA 98117,USA,7.144742885,516259.243,2,47.6852718,-122.3590524
2289,2289,2014/6/13 0:00,5,3,3610,9775,2,0,0,3,3610,0,2003,0,24760 SE 276th Pl,Maple Valley,WA 98038,USA,7.46237975,468285.8662,1,47.3545126,-122.0109631
2290,2290,2014/6/13 0:00,3,1.75,1640,7437,1,0,0,3,1090,550,1948,1994,7736 38th Ave SW,Seattle,WA 98126,USA,6.054676821,515976.2663,2,47.5323774,-122.3804171
2291,2291,2014/6/13 0:00,3,3,1384,1287,2,0,0,3,1144,240,2006,0,1128 10th Ave E,Seattle,WA 98102,USA,7.974620121,574571.1992,2,47.6295423,-122.3199898
2292,2292,2014/6/13 0:00,3,2.5,2040,4627,2,0,0,3,2040,0,1992,0,17422 NE 28th St,Redmond,WA 98052,USA,6.482409428,556933.4615,2,47.6364165,-122.1080132
2293,2293,2014/6/13 0:00,3,1,1870,2807,1.5,0,0,4,1580,290,1927,0,111 NW 53rd St,Seattle,WA 98107,USA,6.670844272,568360.4095,2,47.6673674,-122.3579923
2294,2294,2014/6/13 0:00,4,3,2440,9600,2,0,0,5,2440,0,1961,0,11611 106th Ave NE,Kirkland,WA 98034,USA,6.878232589,580308.9302,2,47.7044225,-122.2002495
2295,2295,2014/6/13 0:00,3,2,2250,8800,1,0,0,4,1250,1000,1925,1968,3406 60th Ave SW,Seattle,WA 98116,USA,6.36097247,578752.0051,2,47.573669,-122.409224
2296,2296,2014/6/13 0:00,4,2.5,2010,7972,2,0,0,4,2010,0,1989,0,3419 241st Pl SE,Issaquah,WA 98029,USA,6.032555952,565392.5793,2,47.5782554,-122.0177337
2297,2297,2014/6/13 0:00,3,1.75,2350,20820,1,0,0,4,1800,550,1978,2000,7-19 210th Pl NE,Sammamish,WA 98074,USA,7.308365976,510016.0266,2,47.6094138,-122.0594108
2298,2298,2014/6/13 0:00,5,2.75,3320,23760,2,0,0,4,2190,1130,1975,0,14523 NE 169th St,Woodinville,WA 98072,USA,6.697977664,571561.8513,2,47.7499124,-122.1453993
2299,2299,2014/6/13 0:00,4,2.5,2790,43091,2,0,0,4,2790,0,1989,0,20324 194th Pl NE,Woodinville,WA 98077,USA,6.581146498,483340.955,1,47.7759082,-122.0800744
2300,2300,2014/6/13 0:00,4,2.75,3650,48351,1.5,0,0,4,3650,0,1978,2000,18534 186th Pl NE,Woodinville,WA 98077,USA,6.628300107,623871.7345,2,47.7631758,-122.0892003
2301,2301,2014/6/13 0:00,3,2,2910,6600,2,0,0,4,1920,990,1900,1988,3959 S Ferdinand St,Seattle,WA 98118,USA,7.635898019,678708.7763,2,47.5576298,-122.2810363
2302,2302,2014/6/13 0:00,5,2.5,3210,12000,1,0,0,4,1830,1380,1968,0,14404 NE 11th Pl,Bellevue,WA 98007,USA,7.978469799,704249.3935,3,47.6205468,-122.1480323
2303,2303,2014/6/13 0:00,3,2.5,2300,3060,1.5,0,0,3,1510,790,1930,2002,7349 17th Ave NE,Seattle,WA 98115,USA,7.680283496,730180.1158,3,47.6826763,-122.3101477
2304,2304,2014/6/13 0:00,4,2.5,2420,10285,1,0,4,3,1700,720,1958,2004,12849 Shorecrest Dr SW,Burien,WA 98146,USA,6.12460304,745142.7085,3,47.4871652,-122.3599559
2305,2305,2014/6/13 0:00,4,2,3140,10875,1,0,1,3,1940,1200,1939,1969,3704 W Lawton St,Seattle,WA 98199,USA,7.42362062,749128.7497,3,47.6656662,-122.4060483
2306,2306,2014/6/13 0:00,4,3.5,3200,3250,2,0,0,3,2670,530,2007,0,2500 22nd Ct NE,Issaquah,WA 98029,USA,6.014951772,788702.1059,3,47.5517021,-122.0001519
2307,2307,2014/6/13 0:00,3,2.5,2860,4442,2,0,0,3,2860,0,2000,0,4432 30th Ave W,Seattle,WA 98199,USA,7.46295736,778017.1262,3,47.6610201,-122.3958159
2308,2308,2014/6/13 0:00,3,1.75,1980,13503,1,0,2,4,1320,660,1952,0,2622 W Lake Sammamish Pkwy SE,Bellevue,WA 98008,USA,6.887860016,755256.8118,3,47.5867056,-122.1111263
2309,2309,2014/6/13 0:00,5,3.5,2320,4960,2,0,0,5,1720,600,1926,0,512 N 65th St,Seattle,WA 98103,USA,6.98716112,803213.2177,3,47.6762617,-122.3519871
2310,2310,2014/6/13 0:00,4,2.5,4120,22370,2,0,0,3,4120,0,1997,0,1571 237th Ct NE,Sammamish,WA 98074,USA,6.220723164,800329.1478,3,47.623875,-122.0228947
2311,2311,2014/6/13 0:00,4,2.5,3670,54450,2,0,0,3,3670,0,1999,0,1227 243rd Ave NE,Sammamish,WA 98074,USA,6.950395165,793111.6132,3,47.6210971,-122.0158302
2312,2312,2014/6/13 0:00,4,2.25,2770,13500,2,0,0,3,2770,0,1974,0,6701 81st Ave SE,Mercer Island,WA 98040,USA,7.888114562,815627.0595,3,47.54302,-122.2312504
2313,2313,2014/6/13 0:00,5,2.5,2350,4000,2,0,0,3,2350,0,1993,0,2807 E Aloha St,Seattle,WA 98112,USA,7.773003266,895993.0849,3,47.6263856,-122.2960881
2314,2314,2014/6/13 0:00,4,2.5,3770,35081,2,0,0,3,3770,0,1989,0,10326 216th Ct NE,Redmond,WA 98053,USA,7.088412539,902965.4309,3,47.6908875,-122.051212
2315,2315,2014/6/13 0:00,5,2.75,3100,10014,1,0,2,4,1660,1440,1973,0,9340 Mercerwood Dr,Mercer Island,WA 98040,USA,6.456441106,919070.6098,3,47.5734071,-122.2130202
2316,2316,2014/6/13 0:00,4,2.5,2750,4800,2,0,0,3,1960,790,1905,2005,5700-5798 Wallingford Ave N,Seattle,WA 98103,USA,6.439747541,1027822.383,3,47.6707246,-122.3369787
2317,2317,2014/6/13 0:00,5,1.5,2540,6660,2,0,3,4,2340,200,1954,1979,9827 47th Ave SW,Seattle,WA 98136,USA,7.627736837,1091160.604,3,47.514445,-122.3930531
2318,2318,2014/6/13 0:00,5,2.25,4200,5800,2.5,0,0,4,2910,1290,1906,1990,1024 15th Ave E,Seattle,WA 98112,USA,6.267110918,1312677.004,3,47.6283684,-122.3122513
2319,2319,2014/6/13 0:00,3,2.5,4310,32093,1.5,0,4,5,2510,1800,1982,0,18401 17th Ave NW,Shoreline,WA 98177,USA,7.069434637,1536958.779,3,47.762466,-122.3804335
2320,2320,2014/6/14 0:00,3,1.75,1430,8865,1,0,0,3,1430,0,1950,2005,2704 NE 144th St,Seattle,WA 98125,USA,7.306803419,309010.0073,1,47.7332788,-122.2989556
2321,2321,2014/6/14 0:00,3,2,1510,6710,1,0,0,3,1070,440,1972,2002,9325 NE 133rd St,Kirkland,WA 98034,USA,7.059430945,380248.2043,1,47.7193264,-122.2159957
2322,2322,2014/6/14 0:00,2,1,1980,5000,1,0,0,4,1090,890,1923,0,1908 29th Ave S,Seattle,WA 98144,USA,7.828622683,473562.4813,1,47.5860211,-122.2947808
2323,2323,2014/6/14 0:00,4,2.75,2360,4924,2,0,0,3,2360,0,2008,0,20012 79th Ave NE,Kenmore,WA 98028,USA,7.275460868,492735.4437,1,47.773535,-122.2348902
2324,2324,2014/6/14 0:00,3,2.5,1930,7214,2,0,0,3,1930,0,2005,0,1901 NE 125th St,Seattle,WA 98125,USA,7.004938141,525074.53,2,47.7190437,-122.3089238
2325,2325,2014/6/14 0:00,4,2.75,2450,4187,2,0,2,3,2450,0,2010,0,1750 10th Ave NE,Issaquah,WA 98029,USA,6.161414774,716836.0724,3,47.5458537,-122.0160526
2326,2326,2014/6/14 0:00,5,2.75,2920,11880,1,0,0,5,1660,1260,1968,0,1498 Hillside Dr SE,Issaquah,WA 98027,USA,7.315379466,793963.6388,3,47.5135055,-122.0310931
2327,2327,2014/6/14 0:00,4,2.5,2960,41656,2,0,0,3,2960,0,1985,0,14369 155th Ave NE,Woodinville,WA 98072,USA,7.954411703,860585.3046,3,47.7319345,-122.1315945
2328,2328,2014/6/15 0:00,3,2.5,1890,4838,2,0,0,3,1730,160,2002,0,4295 S 137th St,Tukwila,WA 98168,USA,6.083097397,269008.3134,0,47.4802105,-122.2789653
2329,2329,2014/6/15 0:00,3,1,1110,12150,1,0,0,4,1110,0,1957,2001,717 164th Ave SE,Bellevue,WA 98008,USA,7.214278759,404955.3235,1,47.6034636,-122.1219381
2330,2330,2014/6/15 0:00,5,3,2430,8000,1,0,0,4,1370,1060,1957,2001,16437 SE 8th St,Bellevue,WA 98008,USA,6.134451349,498611.406,1,47.6031201,-122.1199606
2331,2331,2014/6/15 0:00,3,2,1900,8100,1,0,0,4,950,950,1940,2001,834 NE 97th St,Seattle,WA 98115,USA,6.585705645,490315.5561,1,47.6997072,-122.3189445
2332,2332,2014/6/15 0:00,3,1.75,2140,9484,1,0,0,3,1290,850,1953,0,1411 112th Ave NE,Bellevue,WA 98004,USA,6.7451929,647547.3433,2,47.6236319,-122.1913749
2333,2333,2014/6/15 0:00,4,2.5,2700,9122,2,0,0,3,2700,0,1990,2009,25956 SE 37th Way,Issaquah,WA 98029,USA,7.7570617,652469.7713,2,47.5769625,-121.9941135
2334,2334,2014/6/16 0:00,3,1.5,1230,8056,1,0,0,4,1230,0,1949,1985,1432 S 129th St,Burien,WA 98168,USA,6.98998842,146344.3277,0,47.4878653,-122.3140535
2335,2335,2014/6/16 0:00,2,1,760,5500,1.5,0,0,3,760,0,1947,2012,11023 4th Ave S,Seattle,WA 98168,USA,7.279993347,141329.6823,0,47.504522,-122.329066
2336,2336,2014/6/16 0:00,3,1.5,1220,7300,1,0,0,3,1220,0,1973,2013,4342 S 299th St,Auburn,WA 98001,USA,6.437910835,172446.5634,0,47.3339752,-122.2790342
2337,2337,2014/6/16 0:00,3,1.75,1070,8100,1,0,0,4,1070,0,1957,2001,704 26th St SE,Auburn,WA 98002,USA,6.296693923,148715.1974,0,47.2853173,-122.2199321
2338,2338,2014/6/16 0:00,4,2.5,2240,9826,1,0,0,4,1370,870,1988,0,2410 SW 323rd St,Federal Way,WA 98023,USA,6.677857597,183608.4333,0,47.3119784,-122.3635222
2339,2339,2014/6/16 0:00,3,2,1410,7998,1,0,0,4,1410,0,1940,2001,11851 44th Pl S,Tukwila,WA 98178,USA,7.556240766,187703.1465,0,47.4968302,-122.277107
2340,2340,2014/6/16 0:00,3,1.75,1400,6956,1,0,0,4,1400,0,1957,2001,10642 SE 200th St,Kent,WA 98031,USA,6.050910803,207617.6992,0,47.4232677,-122.1979132
2341,2341,2014/6/16 0:00,2,1.5,880,1805,2,0,0,3,880,0,1999,0,10546 Stone Ave N,Seattle,WA 98133,USA,7.613620187,226418.8772,0,47.7064183,-122.3417456
2342,2342,2014/6/16 0:00,2,1,1200,4880,1,0,0,3,980,220,1943,2002,8421 8th Ave SW,Seattle,WA 98106,USA,7.686296998,243219.2876,0,47.5276181,-122.3457762
2343,2343,2014/6/16 0:00,3,1,1000,9150,1,0,0,3,1000,0,1969,2010,16206 SE 134th St,Renton,WA 98059,USA,7.090050174,226688.7977,0,47.482969,-122.1241958
2344,2344,2014/6/16 0:00,3,1,1100,8536,1,0,0,4,1100,0,1957,2001,9615 58th Ave S,Seattle,WA 98118,USA,7.030544288,255325.8396,0,47.5163016,-122.2610896
2345,2345,2014/6/16 0:00,3,2.5,1880,6008,2,0,0,3,1880,0,2009,0,29700 217th Pl SE,Kent,WA 98042,USA,7.374081964,250294.8255,0,47.3365353,-122.052123
2346,2346,2014/6/16 0:00,4,1.75,1960,7950,1,0,0,4,1960,0,1967,0,32500-32514 35th Ave SW,Federal Way,WA 98023,USA,6.806325696,254129.0015,0,47.31121,-122.3766889
2347,2347,2014/6/16 0:00,3,1.75,1770,8235,1,0,0,3,1030,740,1960,2012,455 S 190th St,Burien,WA 98148,USA,6.789614862,273308.1686,0,47.4323505,-122.3280338
2348,2348,2014/6/16 0:00,5,3,1940,6355,1,0,0,3,1200,740,2007,0,11720 8th Ave S,Seattle,WA 98168,USA,7.45183717,275762.9255,0,47.4981375,-122.3222296
2349,2349,2014/6/16 0:00,4,2,1810,8750,1,0,0,2,1110,700,1967,0,12727 SE 191st Pl,Renton,WA 98058,USA,6.056849744,274686.7644,0,47.4306837,-122.1698942
2350,2350,2014/6/16 0:00,3,1.75,1150,9600,1,0,0,3,1150,0,1979,2014,42511 SE 175th Pl,North Bend,WA 98045,USA,6.977035061,249658.0569,0,47.4433738,-121.7742402
2351,2351,2014/6/16 0:00,3,2.25,1200,1400,3,0,0,3,1200,0,2005,0,10401 Holman Rd NW,Seattle,WA 98133,USA,7.018356836,315321.3615,1,47.7038385,-122.3578991
2352,2352,2014/6/16 0:00,1,1,960,2640,1,0,0,3,760,200,1908,1988,2919 E Harrison St,Seattle,WA 98112,USA,7.215774334,317230.1295,1,47.6223274,-122.2940608
2353,2353,2014/6/16 0:00,3,1.5,2040,6000,1,0,0,3,1340,700,1957,2000,9055 37th Ave S,Seattle,WA 98118,USA,7.636678111,295148.6064,0,47.5218541,-122.286246
2354,2354,2014/6/16 0:00,3,2.5,1212,1174,3,0,0,3,1212,0,2004,2003,11716 16th Ave NE,Seattle,WA 98125,USA,6.917332609,336758.3867,1,47.7144693,-122.3108838
2355,2355,2014/6/16 0:00,4,1.75,1580,5340,1,0,0,3,1130,450,1947,2012,214 20th Ave S,Seattle,WA 98144,USA,7.255512159,325951.5301,1,47.6003775,-122.3061209
2356,2356,2014/6/16 0:00,4,2.25,1760,9602,2,0,0,3,1760,0,1987,2000,13738 SE 199th Pl,Renton,WA 98058,USA,6.221202149,319192.0859,1,47.4247887,-122.1581124
2357,2357,2014/6/16 0:00,2,1.75,1210,1040,2,0,0,3,1210,0,2014,0,2520 Mulberry Walk NE,Issaquah,WA 98029,USA,7.355802624,354619.7461,1,47.55203,-121.99865
2358,2358,2014/6/16 0:00,3,2,1530,8925,1,0,0,3,1530,0,1977,2004,10536 NE 148th Ct,Bothell,WA 98011,USA,7.287801131,361028.4526,1,47.7359866,-122.199099
2359,2359,2014/6/16 0:00,3,1,1770,5720,1.5,0,0,4,1140,630,1926,1993,5232 36th Ave SW,Seattle,WA 98126,USA,6.77625208,348251.5385,1,47.5546125,-122.3773085
2360,2360,2014/6/16 0:00,4,2,2400,6000,2,0,0,3,2400,0,1913,1945,9801-9999 NE 183rd St,Bothell,WA 98011,USA,6.381329558,343639.4752,1,47.7616317,-122.1535726
2361,2361,2014/6/16 0:00,4,2,1240,3000,1,0,0,3,1040,200,1908,1988,549 27th Ave,Seattle,WA 98122,USA,6.922813082,371311.7251,1,47.6076116,-122.2981226
2362,2362,2014/6/16 0:00,5,2.5,2760,8015,1,0,0,4,1600,1160,1960,2001,13327 30th Ave NE,Seattle,WA 98125,USA,7.988340661,362453.209,1,47.7257653,-122.2965298
2363,2363,2014/6/16 0:00,4,2.5,2960,5054,2,0,0,3,2960,0,2006,0,26920 229th Pl SE,Maple Valley,WA 98038,USA,6.83108953,358510.4967,1,47.3601122,-122.035135
2364,2364,2014/6/16 0:00,3,2,1590,9912,2,0,0,3,1590,0,2000,0,7612 SW 258th Ct,Vashon,WA 98070,USA,7.656457866,379900.7133,1,47.3731015,-122.4299808
2365,2365,2014/6/16 0:00,4,1.75,1690,4080,1,0,0,4,870,820,1984,0,3405 35th Ave S,Seattle,WA 98144,USA,7.048086152,374038.404,1,47.5722136,-122.2891793
2366,2366,2014/6/16 0:00,2,1,830,26329,1,1,3,4,830,0,1928,0,7310 SW Maury Park Rd,Vashon,WA 98070,USA,7.743295712,303388.1335,1,47.401594,-122.424694
2367,2367,2014/6/16 0:00,4,2,1580,9581,1,0,0,3,1580,0,1953,0,10221 132nd Ave NE,Kirkland,WA 98033,USA,6.010159946,398698.6365,1,47.6920076,-122.1652156
2368,2368,2014/6/16 0:00,4,2,1800,2970,1,0,0,4,1000,800,1923,0,7502 15th Ave NE,Seattle,WA 98115,USA,7.180566226,407994.8351,1,47.6832489,-122.3118201
2369,2369,2014/6/16 0:00,4,3,2360,6250,1,0,2,3,1460,900,1960,2012,9957 Rainier Ave S,Seattle,WA 98118,USA,6.394309908,407165.6104,1,47.5118331,-122.2492332
2370,2370,2014/6/16 0:00,4,1.5,1220,10580,1,0,0,3,1220,0,1965,1993,1212 168th Ave NE,Bellevue,WA 98008,USA,7.413506005,381940.2253,1,47.6205757,-122.1160523
2371,2371,2014/6/16 0:00,5,2.5,2340,4500,2,0,0,3,2340,0,2009,0,526 Elma Pl NE,Renton,WA 98059,USA,6.980194704,421631.9935,1,47.4911096,-122.1540007
2372,2372,2014/6/16 0:00,3,2,1980,2674,3,0,0,3,1980,0,2007,0,5451 Fauntleroy Way SW,Seattle,WA 98136,USA,7.792806766,419023.3933,1,47.5523383,-122.3820516
2373,2373,2014/6/16 0:00,3,2.5,2300,9521,2,0,0,3,2300,0,2003,0,16023 271st Pl NE,Duvall,WA 98019,USA,6.221966081,412065.6127,1,47.744675,-121.9761641
2374,2374,2014/6/16 0:00,3,1.75,1890,32340,1.5,0,3,3,1890,0,1976,0,21236 Tramp Harbor Rd SW,Vashon,WA 98070,USA,7.64053309,208890.0045,0,47.4136641,-122.4392966
2375,2375,2014/6/16 0:00,6,2.25,3550,11780,1,0,0,4,2960,590,1948,0,12722 15th Ave NE,Seattle,WA 98125,USA,6.976496814,417868.5941,1,47.7217773,-122.3119184
2376,2376,2014/6/16 0:00,2,1.5,1310,12196,1.5,0,0,3,1310,0,1970,2014,16326 NE 43rd Ct,Redmond,WA 98052,USA,6.899414355,377075.916,1,47.6485915,-122.1218841
2377,2377,2014/6/16 0:00,3,1.75,1550,4708,1,0,0,4,860,690,1949,1985,6503 39th Ave NE,Seattle,WA 98115,USA,6.874312445,446217.5075,1,47.6759275,-122.2862367
2378,2378,2014/6/16 0:00,3,2.25,2670,7500,1,0,0,4,1640,1030,1966,0,15800-15898 15th Ave SW,Burien,WA 98166,USA,7.889416205,417119.6411,1,47.461308,-122.3541759
2379,2379,2014/6/16 0:00,3,2.5,1350,1186,2,0,0,3,1120,230,2007,0,6724 Alonzo Ave NW,Seattle,WA 98117,USA,7.648138648,466450.8781,1,47.6785701,-122.3748364
2380,2380,2014/6/16 0:00,3,1.5,1760,6723,1,0,0,3,1160,600,1958,2004,5624 Wilson Ave S,Seattle,WA 98118,USA,7.146703871,466383.2116,1,47.5514226,-122.2658429
2381,2381,2014/6/16 0:00,3,1.5,1510,8000,1,0,0,4,1510,0,1956,0,2559 155th Ave SE,Bellevue,WA 98007,USA,7.803466119,459961.8137,1,47.5864755,-122.1349917
